Taxon,Locality,MaxAge,MinAge,Area
Calyptosuchus,93116,227.0,208.5,
Leptosuchus,93116,227.0,208.5,
Leptosuchus,93115,227.0,208.5,
Calyptosuchus,93115,227.0,208.5,
Leptosuchus,92824,227.0,208.5,
Leptosuchus,93113,227.0,208.5,
Calyptosuchus,93113,227.0,208.5,
Leptosuchus,93112,227.0,208.5,
Leptosuchus,93111,227.0,208.5,
Leptosuchus,93110,227.0,208.5,
Smilosuchus,93109,227.0,208.5,
Leptosuchus,93108,227.0,208.5,
Tichvinskia,93104,251.2,247.2,
Tichvinskia,93104,251.2,247.2,
Tichvinskia,93104,251.2,247.2,
Tichvinskia,93104,251.2,247.2,
Bradysaurus,93085,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,86388,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,86388,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,13004,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,93100,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,93097,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,93096,264.28,259.51,Tapinocephalus
Bradysaurus,93088,264.28,259.51,Tapinocephalus or Pristerognathus Assemblage
Bradysaurus,86388,264.28,259.51,Tapinocephalus Assemblage
Bradysaurus,93085,264.28,259.51,Tapinocephalus Assemblage
